Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Restaurant ID,Restaurant Name,Country Code,Country,City.1,Address,Locality,Locality Verbose,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
BANGRES05DEL03,35,4.3,12.970324,77.645748,13.060324,77.735748,"Friday, March 25, 2022",9:45:00 PM,9:55:00 PM,Sandstorms,Jam,0,Drinks,motorcycle,0,Yes,Urban,49,18407918,Bombay Brasserie,1,India,Bangalore,"2989/B, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore",Indiranagar,"Indiranagar, Bangalore",Modern Indian,1500,Indian Rupees(Rs.),No,Yes,No,3,4.2,Green,Very Good,231
CHENRES20DEL02,29,4.5,12.975996,80.221898,13.025996,80.271898,"Monday, March 21, 2022",9:15:00 PM,9:20:00 PM,Sunny,Jam,0,Buffet,motorcycle,0,Yes,Urban,53,66457,Pind,1,India,Chennai,"2, Sarathy Nagar, 1st Main Road, Velachery, Chennai",Velachery,"Velachery, Chennai","North Indian, Chinese",900,Indian Rupees(Rs.),Yes,No,No,2,4,Green,Very Good,2272
VADRES01DEL01,34,3.6,22.307898,73.167788,22.417898,73.277788,"Friday, March 25, 2022",9:25:00 PM,9:30:00 PM,Stormy,Jam,1,Snack,motorcycle,1,Yes,Urban,41,3200090,22nd Parallel,1,India,Vadodara,"1st Floor, Tapan Complex, Next To M Cube Mall, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara",South Indian,400,Indian Rupees(Rs.),No,No,No,2,4.5,Dark Green,Excellent,344
BANGRES19DEL01,34,4.2,12.914264,77.6784,12.984264,77.7484,"Friday, February 4, 2022",9:25:00 PM,9:40:00 PM,Cloudy,Jam,1,Drinks,motorcycle,1,Yes,Urban,40,18422898,Hoot,1,India,Bangalore,"BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,"Sarjapur Road, Bangalore","Continental, Italian, North Indian",1400,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,405
CHENRES010DEL03,23,4.5,13.066762,80.251865,13.096762,80.281865,"Tuesday, January 4, 2022",9:35:00 PM,9:40:00 PM,Fog,Jam,2,Drinks,motorcycle,1,No,Urban,27,70393,Bombay Brasserie,1,India,Chennai,"3, College Lane, Nungambakkam, Chennai",Nungambakkam,"Nungambakkam, Chennai",North Indian,1200,Indian Rupees(Rs.),Yes,Yes,No,3,4.6,Dark Green,Excellent,1753
CHENRES010DEL02,23,4.9,13.066762,80.251865,13.116762,80.301865,"Tuesday, January 4, 2022",5:30:00 PM,5:40:00 PM,Sunny,Medium,2,Meal,motorcycle,0,No,Urban,13,70393,Bombay Brasserie,1,India,Chennai,"3, College Lane, Nungambakkam, Chennai",Nungambakkam,"Nungambakkam, Chennai",North Indian,1200,Indian Rupees(Rs.),Yes,Yes,No,3,4.6,Dark Green,Excellent,1753
MUMRES20DEL01,26,4.7,19.103249,72.846749,19.113249,72.856749,"Thursday, November 3, 2022",9:20:00 AM,9:30:00 AM,Stormy,Low,2,Meal,motorcycle,0,No,Urban,18,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
CHENRES20DEL01,24,4.5,12.975996,80.221898,13.085996,80.331898,"Sunday, April 3, 2022",6:15:00 PM,6:20:00 PM,Fog,Medium,2,Drinks,motorcycle,1,No,Urban,27,66457,Pind,1,India,Chennai,"2, Sarathy Nagar, 1st Main Road, Velachery, Chennai",Velachery,"Velachery, Chennai","North Indian, Chinese",900,Indian Rupees(Rs.),Yes,No,No,2,4,Green,Very Good,2272
PUNERES11DEL03,33,4.9,18.533811,73.899315,18.593811,73.959315,"Thursday, March 17, 2022",5:20:00 PM,5:25:00 PM,Fog,Medium,2,Meal,motorcycle,0,No,Urban,18,18417624,The Sassy Spoon,1,India,Pune,"Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune",Koregaon Park,"Koregaon Park, Pune","European, Asian, Mediterranean, Modern Indian, Desserts, Finger Food",1500,Indian Rupees(Rs.),Yes,No,No,3,4.1,Green,Very Good,140
PUNERES11DEL02,26,4.8,18.533811,73.899315,18.663811,74.029315,"Tuesday, March 29, 2022",8:40:00 PM,8:45:00 PM,Fog,Jam,2,Snack,motorcycle,1,No,Urban,43,18417624,The Sassy Spoon,1,India,Pune,"Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune",Koregaon Park,"Koregaon Park, Pune","European, Asian, Mediterranean, Modern Indian, Desserts, Finger Food",1500,Indian Rupees(Rs.),Yes,No,No,3,4.1,Green,Very Good,140
MUMRES04DEL01,39,4.4,19.254567,72.848923,19.294567,72.888923,"Wednesday, March 30, 2022",4:35:00 PM,4:40:00 PM,Stormy,Medium,2,Snack,motorcycle,0,No,Urban,34,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
PUNERES11DEL02,34,4.7,18.533811,73.899315,18.613811,73.979315,"Monday, October 3, 2022",11:25:00 PM,11:30:00 PM,Sunny,Low,2,Buffet,motorcycle,1,No,Urban,28,18417624,The Sassy Spoon,1,India,Pune,"Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune",Koregaon Park,"Koregaon Park, Pune","European, Asian, Mediterranean, Modern Indian, Desserts, Finger Food",1500,Indian Rupees(Rs.),Yes,No,No,3,4.1,Green,Very Good,140
CHENRES20DEL01,21,4.9,12.975996,80.221898,13.085996,80.331898,"Friday, February 4, 2022",6:25:00 PM,6:40:00 PM,Sunny,Medium,2,Meal,motorcycle,1,No,Urban,11,66457,Pind,1,India,Chennai,"2, Sarathy Nagar, 1st Main Road, Velachery, Chennai",Velachery,"Velachery, Chennai","North Indian, Chinese",900,Indian Rupees(Rs.),Yes,No,No,2,4,Green,Very Good,2272
MUMRES04DEL02,34,4.3,19.254567,72.848923,19.384567,72.978923,"Friday, June 3, 2022",5:10:00 PM,5:25:00 PM,Fog,Medium,2,Drinks,motorcycle,1,No,Urban,40,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
CHENRES05DEL03,29,4.8,13.058616,80.264151,13.148616,80.354151,"Friday, June 3, 2022",7:20:00 PM,7:25:00 PM,Sandstorms,Jam,2,Snack,motorcycle,1,No,Urban,19,73088,Chili's,1,India,Chennai,"49 & 50 L, Express Avenue Mall, White's Road, Royapettah, Chennai","Express Avenue Mall,  Royapettah","Express Avenue Mall,  Royapettah, Chennai","Mexican, American, Tex-Mex, Burger",1700,Indian Rupees(Rs.),Yes,Yes,No,3,4.8,Dark Green,Excellent,1262
CHENRES05DEL02,23,4.7,13.058616,80.264151,13.138616,80.344151,"Wednesday, March 16, 2022",7:45:00 PM,7:55:00 PM,Stormy,Jam,2,Buffet,motorcycle,1,No,Urban,18,73088,Chili's,1,India,Chennai,"49 & 50 L, Express Avenue Mall, White's Road, Royapettah, Chennai","Express Avenue Mall,  Royapettah","Express Avenue Mall,  Royapettah, Chennai","Mexican, American, Tex-Mex, Burger",1700,Indian Rupees(Rs.),Yes,Yes,No,3,4.8,Dark Green,Excellent,1262
MUMRES20DEL02,24,4.8,19.103249,72.846749,19.123249,72.866749,"Wednesday, March 30, 2022",8:45:00 AM,8:50:00 AM,Fog,Low,2,Snack,motorcycle,0,No,Urban,16,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL01,29,4.9,19.103249,72.846749,19.143249,72.886749,"Monday, January 3, 2022",3:35:00 PM,3:45:00 PM,Sandstorms,Medium,2,Buffet,motorcycle,0,No,Urban,22,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
MUMRES20DEL01,20,4.7,19.103249,72.846749,19.173249,72.916749,"Wednesday, March 23, 2022",5:20:00 PM,5:30:00 PM,Stormy,Medium,2,Drinks,motorcycle,1,No,Urban,26,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
COIMBRES02DEL01,25,4.6,11.022477,76.995667,11.032477,77.005667,"Monday, January 3, 2022",10:25:00 AM,10:40:00 AM,Stormy,Low,2,Snack,motorcycle,1,No,Urban,15,3000107,Haribhavanam Hotel,1,India,Coimbatore,"2, Bharathi Colony, Peelamedu, Coimbatore",Peelamedu,"Peelamedu, Coimbatore","South Indian, Chettinad, North Indian",600,Indian Rupees(Rs.),No,No,No,2,3.9,Yellow,Good,318
COIMBRES02DEL01,30,4.6,11.022477,76.995667,11.062477,77.035667,"Monday, March 21, 2022",2:25:00 PM,2:30:00 PM,Windy,High,2,Snack,motorcycle,1,No,Urban,30,3000107,Haribhavanam Hotel,1,India,Coimbatore,"2, Bharathi Colony, Peelamedu, Coimbatore",Peelamedu,"Peelamedu, Coimbatore","South Indian, Chettinad, North Indian",600,Indian Rupees(Rs.),No,No,No,2,3.9,Yellow,Good,318
BANGRES19DEL01,38,4,12.914264,77.6784,13.024264,77.7884,"Monday, March 14, 2022",7:15:00 PM,7:25:00 PM,Fog,Jam,2,Drinks,motorcycle,1,No,Urban,43,18422898,Hoot,1,India,Bangalore,"BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,"Sarjapur Road, Bangalore","Continental, Italian, North Indian",1400,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,405
BANGRES19DEL02,21,4.8,12.914264,77.6784,13.044264,77.8084,"Monday, April 4, 2022",6:30:00 PM,6:35:00 PM,Sunny,Medium,2,Meal,motorcycle,1,No,Urban,11,18422898,Hoot,1,India,Bangalore,"BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,"Sarjapur Road, Bangalore","Continental, Italian, North Indian",1400,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,405
BANGRES12DEL01,31,4.7,12.939496,77.625999,12.949496,77.635999,"Tuesday, January 4, 2022",11:15:00 AM,11:25:00 AM,Cloudy,High,2,Snack,motorcycle,1,No,Urban,27,18305628,Eat Street,1,India,Bangalore,"11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",Koramangala 6th Block,"Koramangala 6th Block, Bangalore","North Indian, Chinese, Italian, Street Food, Desserts",400,Indian Rupees(Rs.),No,Yes,No,1,4.3,Green,Very Good,753
BANGRES12DEL02,25,4.7,12.939496,77.625999,13.069496,77.755999,"Wednesday, March 23, 2022",9:45:00 PM,9:55:00 PM,Sunny,Jam,2,Meal,motorcycle,0,No,Urban,21,18305628,Eat Street,1,India,Bangalore,"11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",Koramangala 6th Block,"Koramangala 6th Block, Bangalore","North Indian, Chinese, Italian, Street Food, Desserts",400,Indian Rupees(Rs.),No,Yes,No,1,4.3,Green,Very Good,753
BANGRES12DEL01,28,4.9,12.939496,77.625999,12.949496,77.635999,"Wednesday, March 30, 2022",9:45:00 AM,9:55:00 AM,Fog,Low,2,Buffet,motorcycle,1,No,Urban,10,18305628,Eat Street,1,India,Bangalore,"11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",Koramangala 6th Block,"Koramangala 6th Block, Bangalore","North Indian, Chinese, Italian, Street Food, Desserts",400,Indian Rupees(Rs.),No,Yes,No,1,4.3,Green,Very Good,753
RANCHIRES07DEL02,35,4.4,23.359407,85.325055,23.409407,85.375055,"Saturday, March 26, 2022",6:30:00 PM,6:35:00 PM,Sandstorms,Medium,2,Buffet,motorcycle,1,No,Urban,32,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
COIMBRES03DEL03,25,4.6,11.025083,77.015393,11.115083,77.105393,"Monday, March 14, 2022",10:40:00 PM,10:55:00 PM,Sandstorms,Low,2,Buffet,motorcycle,1,No,Urban,14,3000132,Kites Cafe,1,India,Coimbatore,"267, B.R. Puram, Near Royal Enfield Showroom, Avinashi Road, Peelamedu, Coimbatore",Peelamedu,"Peelamedu, Coimbatore",Cafe,400,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,124
MUMRES13DEL01,37,3.9,19.178321,72.834715,19.288321,72.944715,"Friday, March 18, 2022",9:25:00 PM,9:30:00 PM,Sandstorms,Jam,2,Drinks,motorcycle,1,No,Urban,41,34757,Joey's Pizza,1,India,Mumbai,"Shop 1, Plot D, Samruddhi Complex, Chincholi Bunder Road, Mindspace, Malad West, Mumbai",Malad West,"Malad West, Mumbai",Pizza,800,Indian Rupees(Rs.),No,Yes,No,2,4.5,Dark Green,Excellent,2662
MUMRES13DEL02,20,4.5,19.178321,72.834715,19.258321,72.914715,"Monday, October 3, 2022",5:10:00 PM,5:15:00 PM,Sunny,Medium,2,Drinks,motorcycle,0,No,Urban,11,34757,Joey's Pizza,1,India,Mumbai,"Shop 1, Plot D, Samruddhi Complex, Chincholi Bunder Road, Mindspace, Malad West, Mumbai",Malad West,"Malad West, Mumbai",Pizza,800,Indian Rupees(Rs.),No,Yes,No,2,4.5,Dark Green,Excellent,2662
RANCHIRES18DEL02,27,4.9,23.351489,85.324253,23.401489,85.374253,"Thursday, March 24, 2022",7:55:00 PM,8:05:00 PM,Windy,Jam,2,Snack,motorcycle,1,No,Urban,27,2700032,Waterfront - Radisson Blu,1,India,Ranchi,"Radisson Blu, Main Road, Hindpiri, Ranchi","Radisson Blu, Hindpiri","Radisson Blu, Hindpiri, Ranchi","North Indian, Continental",2000,Indian Rupees(Rs.),No,No,No,4,3.4,Orange,Average,62
VADRES05DEL01,28,5,22.310526,73.170937,22.380526,73.240937,"Saturday, June 4, 2022",11:25:00 PM,11:40:00 PM,Stormy,Low,2,Buffet,motorcycle,1,No,Urban,15,3200012,Barbeque Nation,1,India,Vadodara,"3rd Floor, Shreem Shalini Mall, R.C. Dutt Road, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara","Mughlai, North Indian",1500,Indian Rupees(Rs.),No,No,No,4,4.3,Green,Very Good,332
ALHRES05DEL01,29,4.7,25.457687,81.835585,25.497687,81.875585,"Wednesday, November 2, 2022",3:25:00 PM,3:30:00 PM,Cloudy,Medium,2,Buffet,motorcycle,1,No,Urban,11,2400027,Friends Forever,1,India,Allahabad,"13/13, Sardar Patel Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad","North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,83
MUMRES01DEL01,20,5,19.12663,72.829976,19.16663,72.869976,"Tuesday, January 4, 2022",4:35:00 PM,4:45:00 PM,Cloudy,Medium,2,Drinks,motorcycle,1,No,Urban,16,35217,Joey's Pizza,1,India,Mumbai,"6 & 7, Upvan Building, Near Indian Oil Colony, DN Nagar, Azad Nagar, Mumbai",Azad Nagar,"Azad Nagar, Mumbai",Pizza,800,Indian Rupees(Rs.),No,No,No,2,4,Green,Very Good,5145
VADRES01DEL02,37,4.7,22.307898,73.167788,22.357898,73.217788,"Thursday, March 3, 2022",5:45:00 PM,5:55:00 PM,Sunny,Medium,2,Drinks,motorcycle,0,No,Urban,19,3200090,22nd Parallel,1,India,Vadodara,"1st Floor, Tapan Complex, Next To M Cube Mall, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara",South Indian,400,Indian Rupees(Rs.),No,No,No,2,4.5,Dark Green,Excellent,344
HYDRES16DEL02,36,4.7,17.440827,78.393391,17.460827,78.413391,"Sunday, July 3, 2022",11:50:00 AM,12:05:00 PM,Windy,High,2,Drinks,motorcycle,1,No,Urban,25,18307251,Churrolto,1,India,Hyderabad,"Ground Floor, Shop 3, Opposite IndusInd Bank, Madhapur Main Road, Madhapur, Hyderabad",Madhapur,"Madhapur, Hyderabad","Desserts, Cafe, Mexican",500,Indian Rupees(Rs.),No,No,No,2,4.7,Dark Green,Excellent,344
VADRES06DEL03,30,4.8,22.31279,73.170283,22.37279,73.230283,"Tuesday, May 3, 2022",8:50:00 PM,9:05:00 PM,Windy,Jam,2,Buffet,motorcycle,1,No,Urban,26,3200005,Little Italy,1,India,Vadodara,"36, Alkapuri Society, Behind HDFC Bank, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara",Italian,1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,202
VADRES06DEL03,29,2.7,22.31279,73.170283,22.40279,73.260283,"Tuesday, March 29, 2022",10:35:00 PM,10:50:00 PM,Sunny,Low,2,Buffet,motorcycle,1,No,Urban,32,3200005,Little Italy,1,India,Vadodara,"36, Alkapuri Society, Behind HDFC Bank, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara",Italian,1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,202
VADRES010DEL03,20,4.7,22.310329,73.169083,22.340329,73.199083,"Sunday, March 13, 2022",7:10:00 PM,7:20:00 PM,Stormy,Jam,2,Drinks,motorcycle,1,No,Urban,22,3200015,Mandap - Hotel Express Towers,1,India,Vadodara,"Hotel Express Towers, R.C. Dutt Road, Alkapuri, Vadodara","Hotel Express Towers, Alkapuri","Hotel Express Towers, Alkapuri, Vadodara",Gujarati,600,Indian Rupees(Rs.),No,No,No,2,4,Green,Very Good,191
ALHRES17DEL01,38,3.6,25.45235,81.841889,25.56235,81.951889,"Friday, February 18, 2022",6:25:00 PM,6:30:00 PM,Sandstorms,Medium,2,Drinks,motorcycle,1,No,Urban,31,2400016,Hot Stuff,1,India,Allahabad,"21 C, Lal Bhadhur Shastri Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad","North Indian, Fast Food",500,Indian Rupees(Rs.),No,No,No,3,3.5,Yellow,Good,105
DEHRES08DEL03,35,4.1,30.359722,78.067079,30.449722,78.157079,"Wednesday, February 16, 2022",8:30:00 PM,8:45:00 PM,Fog,Jam,2,Buffet,motorcycle,1,No,Urban,44,18408585,Punjab Grill,1,India,Dehradun,"Rajpur Road, Jakhan, Dehradun",Jakhan,"Jakhan, Dehradun","Mughlai, North Indian",1250,Indian Rupees(Rs.),No,No,No,4,4,Green,Very Good,98
BHPRES08DEL02,30,4.3,23.232537,77.429845,23.362537,77.559845,"Wednesday, February 16, 2022",9:55:00 PM,10:10:00 PM,Fog,Jam,2,Meal,motorcycle,1,No,Urban,43,2600025,Pizza Hut,1,India,Bhopal,"Third Floor, DB City Mall, Arera Hills, Maharana Pratap Nagar, Bhopal","DB City, Maharana Pratap Nagar","DB City, Maharana Pratap Nagar, Bhopal",Pizza,650,Indian Rupees(Rs.),No,No,No,2,4.1,Green,Very Good,118
COIMBRES18DEL01,38,4.4,11.02091,76.940432,11.13091,77.050432,"Monday, October 3, 2022",7:40:00 PM,7:50:00 PM,Fog,Jam,2,Snack,motorcycle,1,No,Urban,35,3000996,Yari,1,India,Coimbatore,"69, Bharathi Park, 6th Cross, Saibaba Colony, Coimbatore",Saibaba Colony,"Saibaba Colony, Coimbatore","North Indian, Chinese, Street Food",700,Indian Rupees(Rs.),No,No,No,2,4.2,Green,Very Good,221
MUMRES18DEL01,35,4.9,19.1093,72.825451,19.2193,72.935451,"Sunday, April 3, 2022",10:35:00 PM,10:50:00 PM,Stormy,Low,2,Buffet,motorcycle,1,No,Urban,19,18318116,R' ADDA,1,India,Mumbai,"Ramee Guestline Hotel, 462, A B Nair Road, Juhu, Mumbai","Ramee Guestline Hotel, Juhu","Ramee Guestline Hotel, Juhu, Mumbai","Street Food, Burger, Desserts, Italian, Pizza, North Indian, European, Finger Food",1200,Indian Rupees(Rs.),No,No,No,3,4,Green,Very Good,536
KNPRES09DEL02,28,5,26.473698,80.352677,26.493698,80.372677,"Thursday, February 17, 2022",10:50:00 AM,10:55:00 AM,Cloudy,Low,2,Snack,motorcycle,0,No,Urban,16,2300476,Dunkin Donuts,1,India,Kanpur,"Third Floor, Plot 1 & 1A, Z Square Mall, Mall Road, Kanpur",Mall Road,"Mall Road, Kanpur","Desserts, Fast Food",500,Indian Rupees(Rs.),No,No,No,2,4.1,Green,Very Good,87
CHENRES18DEL02,26,4.8,12.981615,80.231598,13.061615,80.311598,"Thursday, March 31, 2022",5:55:00 PM,6:05:00 PM,Cloudy,Medium,2,Meal,motorcycle,1,No,Urban,26,18384227,AB's - Absolute Barbecues,1,India,Chennai,"Velachery Tharamani Link Road, Opposite TCS, Velachery, Chennai",Velachery,"Velachery, Chennai","North Indian, European, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,3,4.9,Dark Green,Excellent,859
COIMBRES18DEL02,28,4.9,11.02091,76.940432,11.04091,76.960432,"Thursday, November 3, 2022",10:45:00 AM,10:55:00 AM,Sandstorms,Low,2,Meal,motorcycle,0,No,Urban,12,3000996,Yari,1,India,Coimbatore,"69, Bharathi Park, 6th Cross, Saibaba Colony, Coimbatore",Saibaba Colony,"Saibaba Colony, Coimbatore","North Indian, Chinese, Street Food",700,Indian Rupees(Rs.),No,No,No,2,4.2,Green,Very Good,221
MUMRES01DEL03,32,4.6,19.12663,72.829976,19.15663,72.859976,"Thursday, March 24, 2022",11:10:00 PM,11:15:00 PM,Stormy,Low,2,Buffet,motorcycle,0,No,Urban,20,35217,Joey's Pizza,1,India,Mumbai,"6 & 7, Upvan Building, Near Indian Oil Colony, DN Nagar, Azad Nagar, Mumbai",Azad Nagar,"Azad Nagar, Mumbai",Pizza,800,Indian Rupees(Rs.),No,No,No,2,4,Green,Very Good,5145
JAPRES07DEL03,31,4.5,26.766536,75.837333,26.856536,75.927333,"Wednesday, March 16, 2022",8:20:00 PM,8:30:00 PM,Stormy,Jam,2,Buffet,motorcycle,1,No,Urban,29,100080,Chokhi Dhani,1,India,Jaipur,"Chokhi Dhani Village Resort, 12 Mile, Tonk Road, Jaipur","Chokhi Dhani Village Resort, Tonk Road","Chokhi Dhani Village Resort, Tonk Road, Jaipur",Rajasthani,1600,Indian Rupees(Rs.),No,No,No,3,4.3,Green,Very Good,1478
COIMBRES07DEL02,20,4.9,10.96185,76.971082,11.01185,77.021082,"Thursday, November 3, 2022",10:10:00 PM,10:20:00 PM,Sandstorms,Low,2,Snack,motorcycle,0,No,Urban,16,18434000,24 Plus Cafe & Restaurant,1,India,Coimbatore,"1A, Pollachi Main Road, Eachanari, Podanur, Coimbatore",Podanur,"Podanur, Coimbatore","Continental, Fast Food, Desserts, Indian",450,Indian Rupees(Rs.),No,No,No,2,3.8,Yellow,Good,24
KOLRES04DEL02,33,4.5,22.538731,88.364878,22.558731,88.384878,"Thursday, February 17, 2022",9:15:00 AM,9:25:00 AM,Cloudy,Low,2,Meal,motorcycle,1,No,Urban,15,18377112,Nawwarah,1,India,Kolkata,"48A, Syed Amir Ali Avenue, Ballygunge, Kolkata",Ballygunge,"Ballygunge, Kolkata","Chinese, Cafe, North Indian, Desserts",1000,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,326
MUMRES13DEL03,25,4.5,19.178321,72.834715,19.238321,72.894715,"Wednesday, March 30, 2022",5:50:00 PM,6:05:00 PM,Stormy,Medium,2,Snack,motorcycle,1,No,Urban,24,34757,Joey's Pizza,1,India,Mumbai,"Shop 1, Plot D, Samruddhi Complex, Chincholi Bunder Road, Mindspace, Malad West, Mumbai",Malad West,"Malad West, Mumbai",Pizza,800,Indian Rupees(Rs.),No,Yes,No,2,4.5,Dark Green,Excellent,2662
BANGRES09DEL01,38,4.9,12.934179,77.615797,12.944179,77.625797,"Thursday, March 3, 2022",10:35:00 AM,10:45:00 AM,Sandstorms,Low,2,Snack,motorcycle,1,No,Urban,20,18439634,ECHOES Koramangala,1,India,Bangalore,"44, 4th B Cross, Koramangala 5th Block, Bangalore",Koramangala 5th Block,"Koramangala 5th Block, Bangalore","Continental, American, Italian, North Indian, Chinese, Cafe",950,Indian Rupees(Rs.),No,No,No,2,4.7,Dark Green,Excellent,276
VADRES06DEL02,28,4.7,22.31279,73.170283,22.36279,73.220283,"Thursday, March 3, 2022",6:10:00 PM,6:20:00 PM,Sunny,Medium,2,Snack,motorcycle,0,No,Urban,15,3200005,Little Italy,1,India,Vadodara,"36, Alkapuri Society, Behind HDFC Bank, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara",Italian,1000,Indian Rupees(Rs.),No,No,No,3,4.1,Green,Very Good,202
BHPRES01DEL03,34,4.7,23.211529,77.419399,23.241529,77.449399,"Thursday, February 17, 2022",6:30:00 PM,6:40:00 PM,Cloudy,Medium,2,Drinks,motorcycle,0,No,Urban,18,2600472,Black N White Cafe,1,India,Bhopal,"G-1, Raksha Tower, Eden Garden, Arera Colony, Bhopal",Arera Colony,"Arera Colony, Bhopal","Cafe, Chinese, North Indian",200,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,51
BANGRES09DEL03,30,4.6,12.934179,77.615797,12.964179,77.645797,"Monday, January 3, 2022",6:40:00 PM,6:55:00 PM,Sunny,Medium,2,Meal,motorcycle,0,No,Urban,21,18439634,ECHOES Koramangala,1,India,Bangalore,"44, 4th B Cross, Koramangala 5th Block, Bangalore",Koramangala 5th Block,"Koramangala 5th Block, Bangalore","Continental, American, Italian, North Indian, Chinese, Cafe",950,Indian Rupees(Rs.),No,No,No,2,4.7,Dark Green,Excellent,276
VADRES14DEL01,27,4.6,22.311603,73.165012,22.381603,73.235012,"Sunday, March 27, 2022",10:45:00 PM,10:50:00 PM,Windy,Low,2,Buffet,motorcycle,1,No,Urban,14,3200497,El Amigos Kitchen,1,India,Vadodara,"Ground Floor, Prestige Building, Race Course Road, Race Course Circle, Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Thai, Italian, Chinese, Mexican",800,Indian Rupees(Rs.),No,No,No,3,3.5,Yellow,Good,96
